Region;District;Pszenica;Żyto;Jęczmień;Owies;Ziemniaki;Buraki cukrowe;Gryka;Proso
TARNOPOLSKIE;ZBOROWSKI; 86 359 ; 57 678 ; 78 487 ; 95 022 ; 942 616 ; X   ; 26 488 ; 3 687 
TARNOPOLSKIE;ZŁOCZOWSKI; 108 934 ; 62 225 ; 82 819 ; 94 832 ; 1 111 329 ; 5 002 ; 13 591 ; 6 221 
WARSZAWSKIE;BŁOŃSKI; 82 824 ; 331 543 ; 28 670 ; 104 877 ; 1 519 427 ; 322 102 ; 435 ; 611 
WARSZAWSKIE;CIECHANOWSKI; 151 032 ; 404 547 ; 57 017 ; 67 263 ; 1 140 320 ; 331 639 ; 1 390 ; 100 
WARSZAWSKIE;GOSTYNIŃSKI; 76 782 ; 350 591 ; 18 802 ; 83 349 ; 1 337 567 ; 108 661 ; 836 ; 370 
WARSZAWSKIE;GRÓJECKI; 113 650 ; 611 199 ; 35 173 ; 228 915 ; 3 173 969 ; X   ; 1 821 ; 800 
WARSZAWSKIE;KUTNOWSKI; 200 099 ; 347 804 ; 55 215 ; 112 435 ; 1 435 083 ; 717 364 ; 110 ; 810 
WARSZAWSKIE;LIPNOWSKI; 108 985 ; 503 864 ; 101 784 ; 59 726 ; 1 551 943 ; 196 305 ; 1 558 ; 36 
WARSZAWSKIE;MAKOWSKI (MAKÓW MAZOWIECKI); 60 434 ; 260 347 ; 18 508 ; 51 713 ; 1 012 120 ; 18 603 ; 7 002 ; 1 486 
WARSZAWSKIE;MIŃSKI; 37 390 ; 388 670 ; 47 196 ; 151 795 ; 2 261 981 ; X   ; 6 934 ; 4 805 
WARSZAWSKIE;MŁAWSKI; 28 341 ; 508 197 ; 23 960 ; 48 343 ; 1 823 147 ; 35 531 ; 8 327 ; 818 
WARSZAWSKIE;NIESZAWSKI; 233 480 ; 569 300 ; 141 715 ; 40 633 ; 1 867 608 ; 612 599 ; 181 ; 18 
WARSZAWSKIE;PRZASNYCKI; 75 137 ; 268 461 ; 19 906 ; 28 221 ; 928 962 ; 74 436 ; 3 638 ; 957 
WARSZAWSKIE;PUŁTUSKI; 82 124 ; 442 676 ; 38 235 ; 97 104 ; 1 819 996 ; 39 403 ; 14 032 ; 170 
WARSZAWSKIE;PŁOCKI; 176 536 ; 657 211 ; 97 906 ; 101 871 ; 1 972 698 ; 517 494 ; 1 014 ; 184 
WARSZAWSKIE;PŁOŃSKI; 117 723 ; 596 207 ; 71 690 ; 92 051 ; 1 746 197 ; 205 053 ; 2 458 ; 398 
WARSZAWSKIE;RADZYMIŃSKI; 21 211 ; 267 919 ; 17 647 ; 60 005 ; 936 691 ; X   ; 9 612 ; 611 
WARSZAWSKIE;RAWSKI (RAWA MAZOWIECKA); 41 661 ; 445 187 ; 37 844 ; 105 439 ; 2 194 062 ; 2 008 ; 2 014 ; 1 897 
WARSZAWSKIE;RYPIŃSKI; 97 353 ; 449 108 ; 115 260 ; 56 406 ; 1 385 938 ; 185 970 ; 2 969 ; 179 
WARSZAWSKIE;SIERPECKI; 45 676 ; 460 315 ; 31 265 ; 50 487 ; 1 781 896 ; 42 640 ; 2 850 ; 601 
WARSZAWSKIE;SKIERNIEWICKI; 37 249 ; 379 311 ; 29 773 ; 147 236 ; 1 439 801 ; 6 479 ; 458 ; 439 
WARSZAWSKIE;SOCHACZEWSKI; 60 806 ; 267 936 ; 21 774 ; 80 393 ; 1 018 805 ; 187 043 ; 657 ; 154 
WARSZAWSKIE;WARSZAWSKI; 40 893 ; 258 103 ; 23 253 ; 107 484 ; 1 874 217 ; 40 808 ; 2 443 ; 6 
WARSZAWSKIE;WŁOCŁAWSKI; 191 586 ; 435 318 ; 124 458 ; 74 401 ; 1 505 631 ; 551 752 ; 647 ; 150 
WARSZAWSKIE;ŁOWICKI; 105 366 ; 529 018 ; 28 664 ; 164 465 ; 1 892 450 ; 102 338 ; 239 ; 10 355 
WOŁYŃSKIE;DUBIEŃSKI; 496 473 ; 420 284 ; 317 083 ; 369 421 ; 1 726 293 ; 59 980 ; 63 864 ; 18 950 
WOŁYŃSKIE;HOROCHOWSKI; 422 469 ; 239 994 ; 175 189 ; 200 221 ; 1 166 157 ; 11 395 ; 22 916 ; 13 237 
WOŁYŃSKIE;KOSTOPOLSKI; 58 158 ; 299 798 ; 42 367 ; 131 500 ; 1 350 928 ; X   ; 33 486 ; 16 778 
WOŁYŃSKIE;KOWELSKI; 223 661 ; 546 107 ; 93 277 ; 105 423 ; 2 334 706 ; 1 112 ; 19 958 ; 23 423 
WOŁYŃSKIE;KRZEMIENIECKI; 217 014 ; 489 544 ; 226 543 ; 425 163 ; 1 722 912 ; X   ; 137 242 ; 32 449 
WOŁYŃSKIE;LUBOMELSKI; 38 617 ; 206 282 ; 39 834 ; 31 796 ; 728 963 ; X   ; 8 350 ; 8 245 
WOŁYŃSKIE;RÓWIEŃSKI; 369 172 ; 424 954 ; 186 284 ; 263 539 ; 2 282 113 ; 688 816 ; 39 661 ; 21 835 
WOŁYŃSKIE;SARNEŃSKI; 9 970 ; 419 519 ; 56 871 ; 101 455 ; 1 870 508 ; X   ; 44 974 ; 22 517 
WOŁYŃSKIE;WŁODZIMIERSKI; 404 937 ; 362 887 ; 145 125 ; 231 869 ; 1 599 684 ; 85 103 ; 14 508 ; 21 092 
WOŁYŃSKIE;ZDOŁBUNOWSKI; 196 722 ; 165 698 ; 114 583 ; 147 540 ; 896 700 ; 248 494 ; 19 571 ; 10 695 
WOŁYŃSKIE;ŁUCKI; 421 758 ; 552 033 ; 215 353 ; 251 983 ; 2 252 238 ; 26 313 ; 25 857 ; 24 908 
ZIEMIA WILEŃSKA;BRASŁAWSKI; 37 356 ; 341 238 ; 53 306 ; 109 141 ; 1 416 320 ; X   ; 1 210 ; X   
ZIEMIA WILEŃSKA;DZIŚNIEŃSKI; 49 325 ; 408 891 ; 72 752 ; 218 486 ; 1 798 664 ; X   ; 243 ; X   
ZIEMIA WILEŃSKA;MOŁODECZAŃSKI; 13 184 ; 206 815 ; 55 125 ; 138 187 ; 726 908 ; X   ; 588 ; X   
ZIEMIA WILEŃSKA;OSZMIAŃSKI; 8 490 ; 315 592 ; 95 710 ; 172 503 ; 1 085 093 ; X   ; 23 577 ; X   
ZIEMIA WILEŃSKA;POSTAWSKI; 31 854 ; 311 951 ; 25 730 ; 77 287 ; 1 096 730 ; X   ; 645 ; X   
ZIEMIA WILEŃSKA;WILEJSKI; 7 083 ; 325 165 ; 83 037 ; 123 910 ; 1 428 545 ; X   ; 5 160 ; 24 
ZIEMIA WILEŃSKA;WILEŃSKO-TROCKI; 20 713 ; 562 147 ; 111 293 ; 171 904 ; 2 728 967 ; X   ; 59 117 ; 12 
ZIEMIA WILEŃSKA;WILNO (MIASTO);;;;;;;;
ZIEMIA WILEŃSKA;ŚWIĘCIAŃSKI; 40 250 ; 279 482 ; 45 083 ; 101 560 ; 1 478 486 ; X   ; 6 684 ; X   
ŁÓDZKIE;BRZEZIŃSKI; 40 420 ; 409 810 ; 16 021 ; 123 924 ; 2 001 244 ; 5 623 ; 343 ; 29 
ŁÓDZKIE;KALISKI; 150 591 ; 554 837 ; 28 874 ; 184 474 ; 2 303 840 ; 252 477 ; 1 472 ; 162 
ŁÓDZKIE;KOLSKI; 120 762 ; 612 955 ; 48 008 ; 84 884 ; 2 467 382 ; 176 043 ; 1 000 ; 356 
ŁÓDZKIE;KONIŃSKI; 129 677 ; 952 483 ; 71 677 ; 147 357 ; 3 807 483 ; 285 934 ; 1 878 ; 298 
ŁÓDZKIE;PIOTRKOWSKI; 63 710 ; 738 370 ; 36 675 ; 176 584 ; 3 153 711 ; 520 ; 1 905 ; 3 822 
ŁÓDZKIE;RADOMSZCZAŃSKI; 62 525 ; 740 355 ; 58 643 ; 138 853 ; 3 517 610 ; 4 769 ; 1 549 ; 13 588 
ŁÓDZKIE;SIERADZKI; 73 950 ; 702 963 ; 19 600 ; 175 595 ; 2 865 582 ; 38 054 ; 1 730 ; 2 074 
ŁÓDZKIE;TURECKI; 85 623 ; 526 246 ; 20 203 ; 112 258 ; 2 000 488 ; 98 289 ; 794 ; 2 290 
ŁÓDZKIE;WIELUŃSKI; 39 390 ; 770 141 ; 24 125 ; 188 024 ; 3 431 296 ; 101 551 ; 2 421 ; 3 206 
ŁÓDZKIE;ŁASKI; 52 199 ; 569 608 ; 17 895 ; 125 999 ; 2 387 952 ; 8 017 ; 1 893 ; 3 033 
ŁÓDZKIE;ŁÓDZKI; 18 800 ; 352 751 ; 8 307 ; 98 096 ; 1 587 518 ; X   ; 339 ; 36 
ŁÓDZKIE;ŁÓDŹ (MIASTO);;;;;;;;
ŁÓDZKIE;ŁĘCZYCKI; 177 152 ; 481 896 ; 40 737 ; 128 939 ; 2 094 406 ; 388 303 ; 412 ; 1 572 
ŚLĄSKIE;BIELSKI (BIELSKO); 9 221 ; 34110    6 345 ; X   ; 52 558 ; 320 701 ; 7 618 ; X   ; X   
ŚLĄSKIE;BIELSKO (MIASTO);;;;;;;;
ŚLĄSKIE;CHORZÓW;;;;;;;;
ŚLĄSKIE;CIESZYŃSKI; 22 625 ; 39 962 ; 12 904 ; 77 170 ; 521 143 ; 6 148 ; 7 ; X   
ŚLĄSKIE;KATOWICE (MIASTO);;;;;;;;
ŚLĄSKIE;KATOWICKI; 6 680 ; 51 436 ; 4 963 ; 18 820 ; 319 511 ; X   ; X   ; X   
ŚLĄSKIE;LUBLINIECKI; 22 384 ; 129 154 ; 13 251 ; 58 599 ; 680 770 ; 17 359 ; 16 ; X   
ŚLĄSKIE;PSZCZYŃSKI; 36 326 ; 232 662 ; 21 498 ; 129 411 ; 1 469 004 ; 49 188 ; 86 ; X   
ŚLĄSKIE;RYBNICKI; 52 738 ; 279 633 ; 21 446 ; 123 924 ; 1 665 343 ; 79 588 ; X   ; X   
ŚLĄSKIE;TARNOGÓRSKI; 6 361 ; 34 260 ; 4 741 ; 13 864 ; 239 431 ; 4 775 ; X   ; X   
ŚLĄSKIE;ŚWIĘTOCHŁOWICKI; 3 274 ; 23 257 ; 2 608 ; 10 685 ; 167 600 ; X   ; X   ; X   
